name,model,steps,prompt,strategy,batch_size,gen_length,ignore_pad,n_problems,temperature,use_confidence_weighting,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,std_diversity,std_time
trial_130_orthogonal_projection_alpha16.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.226892009922644,27.461633784015003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.4085365853658536,0.4085365853658536,0.4329268292682927,0.4390243902439024,0.4451219512195122,0.4451219512195122,0.4451219512195122,0.3048780487804878,0.3292682926829268,0.3475609756097561,0.3536585365853658,0.3719512195121951,0.4024390243902439,0.4024390243902439,0.4085365853658536,0.1255495211931037,7.676419304030023
trial_132_orthogonal_projection_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2522748245335207,28.541990524385035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768292682926829,0.4146341463414634,0.4451219512195122,0.4573170731707317,0.4695121951219512,0.4695121951219512,0.4695121951219512,0.4695121951219512,0.2621951219512195,0.3048780487804878,0.3170731707317073,0.3353658536585366,0.3536585365853658,0.3658536585365853,0.3719512195121951,0.3963414634146341,0.116965442016373,8.061952996378436
trial_133_orthogonal_projection_alpha16.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2786046817171864,31.65412601901264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585365853658536,0.4146341463414634,0.4268292682926829,0.4268292682926829,0.4329268292682927,0.4390243902439024,0.4634146341463415,0.4634146341463415,0.2134146341463414,0.2804878048780488,0.298780487804878,0.3231707317073171,0.3414634146341463,0.3597560975609756,0.3780487804878049,0.3841463414634146,0.103355583809084,9.01464622315268
trial_0_baseline_alpha0.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,-1.3629110848031393e-07,26.31054798568168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,1.329163114543489e-07,6.6957710979023
trial_134_orthogonal_projection_alpha16.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.4135619167511056,28.5856000897361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.3231707317073171,0.3231707317073171,0.3292682926829268,0.3353658536585366,0.3475609756097561,0.3475609756097561,0.3536585365853658,0.0853658536585365,0.1402439024390244,0.1707317073170731,0.2073170731707317,0.2317073170731707,0.25,0.2682926829268293,0.2804878048780488,0.0813292375375856,8.051423515027981
trial_135_orthogonal_projection_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.2427562268041982,27.51763106555473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.3902439024390244,0.3963414634146341,0.3963414634146341,0.4024390243902439,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.2317073170731707,0.274390243902439,0.3170731707317073,0.3414634146341463,0.3475609756097561,0.3597560975609756,0.3719512195121951,0.3841463414634146,0.1232056063147803,7.69603638033989
trial_1_baseline_alpha0.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1078660179202149,30.925245673191256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707317073170731,0.3109756097560975,0.3170731707317073,0.3292682926829268,0.3414634146341463,0.3475609756097561,0.3475609756097561,0.3536585365853658,0.2012195121951219,0.2195121951219512,0.2378048780487804,0.2621951219512195,0.274390243902439,0.2865853658536585,0.298780487804878,0.3109756097560975,0.1378230697066346,8.066028482028795
trial_136_orthogonal_projection_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.2481188341611769,28.57027010219853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195121951219512,0.4207317073170731,0.4268292682926829,0.4268292682926829,0.4268292682926829,0.4329268292682927,0.4329268292682927,0.4329268292682927,0.2560975609756097,0.298780487804878,0.3536585365853658,0.3780487804878049,0.3780487804878049,0.3780487804878049,0.3902439024390244,0.4085365853658536,0.1194796741559845,8.062136238951247
trial_137_orthogonal_projection_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.259300626269201,30.180354680956864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256097560975609,0.4268292682926829,0.4268292682926829,0.4390243902439024,0.4451219512195122,0.4512195121951219,0.4573170731707317,0.4756097560975609,0.2621951219512195,0.298780487804878,0.3292682926829268,0.3414634146341463,0.3597560975609756,0.3780487804878049,0.4146341463414634,0.4207317073170731,0.1147700204592088,8.564111669165104
trial_2_baseline_alpha0.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2490775101795429,30.83931377748164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195121951219512,0.3902439024390244,0.3902439024390244,0.4024390243902439,0.4085365853658536,0.4085365853658536,0.4146341463414634,0.4268292682926829,0.274390243902439,0.2926829268292683,0.3231707317073171,0.3658536585365853,0.3658536585365853,0.3658536585365853,0.3719512195121951,0.3902439024390244,0.1824805092492975,8.02496396696281
trial_138_orthogonal_projection_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2831743426802682,30.25405044526589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402439024390244,0.3963414634146341,0.4085365853658536,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.4207317073170731,0.4207317073170731,0.2012195121951219,0.2621951219512195,0.3292682926829268,0.3475609756097561,0.3658536585365853,0.3780487804878049,0.3963414634146341,0.3963414634146341,0.1105829634743121,8.570752741075639
trial_139_orthogonal_projection_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3506031488863433,30.23103436028085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.3902439024390244,0.3963414634146341,0.4024390243902439,0.4024390243902439,0.4085365853658536,0.4146341463414634,0.4207317073170731,0.0792682926829268,0.1585365853658536,0.2012195121951219,0.2621951219512195,0.2926829268292683,0.3292682926829268,0.3597560975609756,0.3902439024390244,0.0901266296551728,8.54901220765779
trial_140_orthogonal_projection_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.234103827033101,25.99115786029072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.3719512195121951,0.3841463414634146,0.3841463414634146,0.3841463414634146,0.3902439024390244,0.3963414634146341,0.4024390243902439,0.2560975609756097,0.2804878048780488,0.3109756097560975,0.3292682926829268,0.3414634146341463,0.3597560975609756,0.3658536585365853,0.3658536585365853,0.1184348426947813,7.239457032084814
trial_3_baseline_alpha0.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.3799820485093245,35.07428125491956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341463414634146,0.3841463414634146,0.3841463414634146,0.4146341463414634,0.4207317073170731,0.4329268292682927,0.4390243902439024,0.4451219512195122,0.1768292682926829,0.2195121951219512,0.25,0.2804878048780488,0.2926829268292683,0.3231707317073171,0.3536585365853658,0.3597560975609756,0.1784907148595375,9.353707942617149
trial_141_orthogonal_projection_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.2450390109201757,30.18703764240916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.3841463414634146,0.3841463414634146,0.3841463414634146,0.3902439024390244,0.4024390243902439,0.4024390243902439,0.4024390243902439,0.25,0.2926829268292683,0.3048780487804878,0.3109756097560975,0.3414634146341463,0.3658536585365853,0.3780487804878049,0.3841463414634146,0.1152999970166277,8.565776109921758
trial_142_orthogonal_projection_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2580706215486293,28.594207725873808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829268292682926,0.4024390243902439,0.4024390243902439,0.4268292682926829,0.4268292682926829,0.4390243902439024,0.4390243902439024,0.4390243902439024,0.25,0.298780487804878,0.3292682926829268,0.3597560975609756,0.3658536585365853,0.3719512195121951,0.3780487804878049,0.4024390243902439,0.1093351858984226,8.03978211098003
trial_4_baseline_alpha0.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.5402461216762299,30.84092683908416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609756097560975,0.0609756097560975,0.0609756097560975,0.0609756097560975,0.0609756097560975,0.0670731707317073,0.073170731707317,0.0060975609756097,0.0121951219512195,0.0182926829268292,0.0182926829268292,0.0182926829268292,0.0304878048780487,0.048780487804878,0.0548780487804878,0.0805512176447765,8.02272327848602
trial_143_orthogonal_projection_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2737542518937006,31.81097035873227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707317073170731,0.3902439024390244,0.4024390243902439,0.4024390243902439,0.4146341463414634,0.4207317073170731,0.4268292682926829,0.4268292682926829,0.2134146341463414,0.2682926829268293,0.2926829268292683,0.3048780487804878,0.3292682926829268,0.3414634146341463,0.3475609756097561,0.3597560975609756,0.1085867185404061,9.044347623349273
trial_144_orthogonal_projection_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.326165220904641,28.66845677683993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804878048780488,0.2926829268292683,0.3170731707317073,0.3231707317073171,0.3231707317073171,0.3231707317073171,0.3353658536585366,0.073170731707317,0.1219512195121951,0.1585365853658536,0.1951219512195122,0.2134146341463414,0.2317073170731707,0.25,0.2621951219512195,0.102141058911748,8.101597550822326
trial_5_baseline_alpha0.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,-1.3629110848031393e-07,26.33523811508969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,1.329163114543489e-07,6.6841422804767365
trial_145_orthogonal_projection_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.2467465573331204,27.57381107312877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.3170731707317073,0.3292682926829268,0.3292682926829268,0.3414634146341463,0.3414634146341463,0.3414634146341463,0.3475609756097561,0.2378048780487804,0.2560975609756097,0.2682926829268293,0.2804878048780488,0.2804878048780488,0.298780487804878,0.298780487804878,0.3170731707317073,0.1362366173776023,7.700944639775051
trial_146_orthogonal_projection_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.2523966304412702,28.697843832213703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.3414634146341463,0.3658536585365853,0.3719512195121951,0.3780487804878049,0.3841463414634146,0.3841463414634146,0.3902439024390244,0.2439024390243902,0.2804878048780488,0.298780487804878,0.3109756097560975,0.3231707317073171,0.3292682926829268,0.3292682926829268,0.3353658536585366,0.125281375746309,8.105880307022614
trial_6_baseline_alpha0.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1126550245212345,30.945418964071973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829268292682926,0.3048780487804878,0.3048780487804878,0.3170731707317073,0.3170731707317073,0.3231707317073171,0.3292682926829268,0.3353658536585366,0.1829268292682926,0.2134146341463414,0.2256097560975609,0.25,0.274390243902439,0.2804878048780488,0.2865853658536585,0.298780487804878,0.134504508511721,8.076684080457689
trial_147_orthogonal_projection_alpha128.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2736595551051745,30.17599142615388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829268292682926,0.3536585365853658,0.3597560975609756,0.3597560975609756,0.3719512195121951,0.3780487804878049,0.3841463414634146,0.3841463414634146,0.2012195121951219,0.2378048780487804,0.2804878048780488,0.3048780487804878,0.3170731707317073,0.3231707317073171,0.3414634146341463,0.3475609756097561,0.1233334200261142,8.535814108176085
trial_148_orthogonal_projection_alpha128.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2900770391087706,30.348860018137024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463414634146341,0.4024390243902439,0.4085365853658536,0.4146341463414634,0.4207317073170731,0.4207317073170731,0.4207317073170731,0.4207317073170731,0.2012195121951219,0.2682926829268293,0.2926829268292683,0.3231707317073171,0.3414634146341463,0.3658536585365853,0.3719512195121951,0.3841463414634146,0.1144668925295121,8.614087578780909
trial_7_baseline_alpha0.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2563808018841395,30.83760325646982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134146341463414,0.3902439024390244,0.3963414634146341,0.4085365853658536,0.4146341463414634,0.4207317073170731,0.4207317073170731,0.4207317073170731,0.2621951219512195,0.298780487804878,0.298780487804878,0.3109756097560975,0.3231707317073171,0.3475609756097561,0.3597560975609756,0.3780487804878049,0.1828523634616672,8.023139906791556
trial_149_orthogonal_projection_alpha128.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.321973443394754,30.17787957772976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.274390243902439,0.2804878048780488,0.2865853658536585,0.2865853658536585,0.2926829268292683,0.3170731707317073,0.3292682926829268,0.0792682926829268,0.1158536585365853,0.1402439024390244,0.1585365853658536,0.2012195121951219,0.2378048780487804,0.2439024390243902,0.2560975609756097,0.1005085899086086,8.552326362761029
trial_150_orthogonal_projection_alpha2.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1257479908626254,26.00545727770503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.3353658536585366,0.3353658536585366,0.3475609756097561,0.3475609756097561,0.3536585365853658,0.3597560975609756,0.3719512195121951,0.2378048780487804,0.2682926829268293,0.2804878048780488,0.2865853658536585,0.2926829268292683,0.3170731707317073,0.3292682926829268,0.3353658536585366,0.1501125283358407,7.322102943691852
trial_8_baseline_alpha0.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.3832382040961486,35.06979590945127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524390243902439,0.3780487804878049,0.3902439024390244,0.4024390243902439,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.4207317073170731,0.2134146341463414,0.25,0.2804878048780488,0.3109756097560975,0.3353658536585366,0.3536585365853658,0.3719512195121951,0.3719512195121951,0.1775597810331411,9.339967902359628
trial_151_orthogonal_projection_alpha2.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1962216334735474,30.107790914977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134146341463414,0.3658536585365853,0.3841463414634146,0.3963414634146341,0.4085365853658536,0.4085365853658536,0.4146341463414634,0.4146341463414634,0.2378048780487804,0.2865853658536585,0.3170731707317073,0.3170731707317073,0.3292682926829268,0.3353658536585366,0.3475609756097561,0.3475609756097561,0.1721781153775029,8.599350359489412
trial_152_orthogonal_projection_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2939659702341731,28.62022327213753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012195121951219,0.4329268292682927,0.4390243902439024,0.4390243902439024,0.4451219512195122,0.4634146341463415,0.4695121951219512,0.4695121951219512,0.2560975609756097,0.3048780487804878,0.3292682926829268,0.3475609756097561,0.3719512195121951,0.3841463414634146,0.4085365853658536,0.4268292682926829,0.1786745025580731,8.113605834745629
trial_153_orthogonal_projection_alpha2.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.3864947947241911,31.79735611997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707317073170731,0.4207317073170731,0.4207317073170731,0.4329268292682927,0.4390243902439024,0.4512195121951219,0.4573170731707317,0.4573170731707317,0.2317073170731707,0.298780487804878,0.3170731707317073,0.3353658536585366,0.3658536585365853,0.3841463414634146,0.3963414634146341,0.4146341463414634,0.1738723194921479,9.093722308743809
trial_9_baseline_alpha0.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.5396767467623804,30.851188717818843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426829268292682,0.0426829268292682,0.0426829268292682,0.0548780487804878,0.0548780487804878,0.0609756097560975,0.0670731707317073,0.0,0.0,0.0121951219512195,0.0182926829268292,0.024390243902439,0.024390243902439,0.0365853658536585,0.0365853658536585,0.0845466025244347,8.02066753505075
